@RELATION <40-flow-features>

@ATTRIBUTE srcip STRING
@ATTRIBUTE srcport NUMERIC
@ATTRIBUTE dstip STRING
@ATTRIBUTE dstport NUMERIC
@ATTRIBUTE proto NUMERIC
@ATTRIBUTE total_fpackets NUMERIC
@ATTRIBUTE total_fvolume NUMERIC
@ATTRIBUTE total_bpackets NUMERIC
@ATTRIBUTE total_bvolume NUMERIC
@ATTRIBUTE min_fpktl NUMERIC
@ATTRIBUTE mean_fpktl NUMERIC
@ATTRIBUTE max_fpktl NUMERIC
@ATTRIBUTE std_fpktl NUMERIC
@ATTRIBUTE min_bpktl NUMERIC
@ATTRIBUTE mean_bpktl NUMERIC
@ATTRIBUTE max_bpktl NUMERIC
@ATTRIBUTE std_bpktl NUMERIC
@ATTRIBUTE min_fiat NUMERIC
@ATTRIBUTE mean_fiat NUMERIC
@ATTRIBUTE max_fiat NUMERIC
@ATTRIBUTE std_fiat NUMERIC
@ATTRIBUTE min_biat NUMERIC
@ATTRIBUTE mean_biat NUMERIC
@ATTRIBUTE max_biat NUMERIC
@ATTRIBUTE std_biat NUMERIC
@ATTRIBUTE duration NUMERIC
@ATTRIBUTE min_active NUMERIC
@ATTRIBUTE mean_active NUMERIC
@ATTRIBUTE max_active NUMERIC
@ATTRIBUTE std_active NUMERIC
@ATTRIBUTE min_idle NUMERIC
@ATTRIBUTE mean_idle NUMERIC
@ATTRIBUTE max_idle NUMERIC
@ATTRIBUTE std_idle NUMERIC
@ATTRIBUTE sflow_fpackets NUMERIC
@ATTRIBUTE sflow_fbytes NUMERIC
@ATTRIBUTE sflow_bpackets NUMERIC
@ATTRIBUTE sflow_bbytes NUMERIC
@ATTRIBUTE fpsh_cnt NUMERIC
@ATTRIBUTE bpsh_cnt NUMERIC
@ATTRIBUTE furg_cnt NUMERIC
@ATTRIBUTE burg_cnt NUMERIC
@ATTRIBUTE total_fhlen NUMERIC
@ATTRIBUTE total_bhlen NUMERIC

@DATA
192.168.1.196,4453,192.168.1.1,53,17,1,58,1,528,58,58,58,0,528,528,528,0,0,0,0,0,0,0,0,0,4430,4430,4430,4430,0,0,0,0,0,1,58,1,528,0,0,0,0,28,20
192.168.1.196,4452,202.60.94.11,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,15714,15714,15714,15714,0,0,0,0,0,1,76,1,76,0,0,0,0,28,20
192.168.1.240,52131,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,179,179,179,0,108,108,108,0,2524,2524,2524,2524,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,39360,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,249,249,249,0,109,109,109,0,2350,2350,2350,2350,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,60779,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,150,150,150,0,110,110,110,0,2049,2049,2049,2049,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.193,3400,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,76,7003,16583,6775,89,4959,20600,7988,44242,44242,44242,44242,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3401,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,112,7482,15760,7160,45,5690,19456,8629,47808,47808,47808,47808,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3348,192.168.1.249,49152,6,6,506,5,1438,52,84,238,75,52,287,1222,522,75,2303,4897,1926,75,2871,7332,3464,13495,13495,13495,13495,0,0,0,0,0,6,506,5,1438,1,1,0,0,320,268
192.168.1.193,3405,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,1619,6235,16364,5209,66,6749,21618,8999,41341,41341,41341,41341,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3406,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,670,7301,23668,9072,48,6960,22986,9808,47493,47493,47493,47493,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3407,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,38,7713,29023,11323,32,7511,21801,10548,47316,47316,47316,47316,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3408,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,1595,8259,22077,8242,56,6857,29245,11420,50281,50281,50281,50281,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3410,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,49,3071,13906,5413,60,3226,10880,4300,20176,20176,20176,20176,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3411,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,67,4818,13091,5953,64,4399,13466,5166,29662,29662,29662,29662,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3344,192.168.1.249,49152,6,6,514,5,1438,52,85,238,74,52,287,1222,522,76,9091,31443,15064,79,2286,5155,2542,3039798,39215,19607,39215,27729,3000583,3000583,3000583,0,3,257,2,719,1,1,0,0,328,268
192.168.1.166,56617,192.168.1.1,53,17,1,65,1,270,65,65,65,0,270,270,270,0,0,0,0,0,0,0,0,0,441681,441681,441681,441681,0,0,0,0,0,1,65,1,270,0,0,0,0,28,20
192.168.1.166,51134,89.30.121.150,80,6,8,2271,5,558,52,283,1500,499,52,111,317,115,61,167936,332510,154053,51141,224967,290606,116012,1175553,1175553,1175553,1175553,0,0,0,0,0,8,2271,5,558,2,2,0,0,424,268
192.168.1.112,25950,163.172.15.142,25050,6,9,795,9,448,40,88,301,87,40,49,64,10,1118,354311,411654,143211,624,354284,411031,143407,3134575,3134575,3134575,3134575,0,0,0,0,0,9,795,9,448,5,5,0,0,368,364
192.168.1.240,60656,72.21.192.213,123,17,2,152,2,152,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,51672934,205923,205944,205966,30,51261045,51261045,51261045,0,1,76,1,76,0,0,0,0,48,40
192.168.1.177,34958,192.168.1.1,53,17,1,64,1,64,64,64,64,0,64,64,64,0,0,0,0,0,0,0,0,0,300,300,300,300,0,0,0,0,0,1,64,1,64,0,0,0,0,28,20
192.168.1.177,33290,192.168.1.1,53,17,1,62,1,78,62,62,62,0,78,78,78,0,0,0,0,0,0,0,0,0,298,298,298,298,0,0,0,0,0,1,62,1,78,0,0,0,0,28,20
192.168.1.177,35915,192.168.1.1,53,17,1,66,1,66,66,66,66,0,66,66,66,0,0,0,0,0,0,0,0,0,447,447,447,447,0,0,0,0,0,1,66,1,66,0,0,0,0,28,20
192.168.1.177,43660,192.168.1.1,53,17,1,62,1,134,62,62,62,0,134,134,134,0,0,0,0,0,0,0,0,0,3006,3006,3006,3006,0,0,0,0,0,1,62,1,134,0,0,0,0,28,20
192.168.1.177,33798,192.168.1.1,53,17,1,68,1,68,68,68,68,0,68,68,68,0,0,0,0,0,0,0,0,0,301,301,301,301,0,0,0,0,0,1,68,1,68,0,0,0,0,28,20
192.168.1.143,53065,192.168.1.1,53,17,1,72,1,439,72,72,72,0,439,439,439,0,0,0,0,0,0,0,0,0,9370,9370,9370,9370,0,0,0,0,0,1,72,1,439,0,0,0,0,28,20
192.168.1.193,3684,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,64,3046,6161,3431,73,3442,6804,3803,16010,16010,16010,16010,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3685,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,85,3574,7072,3129,828,3391,8299,3514,16562,16562,16562,16562,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4272,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,70,6659,10974,4064,59,6357,14410,5456,42458,42458,42458,42458,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4273,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,67,8346,12814,4650,80,7786,16489,7123,50788,50788,50788,50788,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4271,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,83,9500,24999,9098,62,9506,29443,12092,58157,58157,58157,58157,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.240,55613,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,151,151,151,0,108,108,108,0,2317,2317,2317,2317,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,34475,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,161,161,161,0,103,103,103,0,2026,2026,2026,2026,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,47252,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,152,152,152,0,115,115,115,0,2315,2315,2315,2315,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.223,3605,192.168.1.193,3222,17,20,6720,0,0,336,336,336,0,-1,-1,-1,0,79,77140,113903,48519,0,0,0,0,855272811,103705,179994,324842,110421,127062315,170838569,286198378,65901835,3,1120,0,0,0,0,0,0,408,0
192.168.1.240,54969,72.21.207.109,443,6,14,3539,12,3724,40,252,1500,400,40,310,1500,557,64,112524,273027,113142,85,116715,355917,143244,19277837,0,453484,1311696,743633,1216850,8958692,16700535,10948618,4,1179,4,1241,4,5,0,0,580,488
192.168.1.193,3692,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,84,7140,16527,7134,57,7868,16867,8988,32851,32851,32851,32851,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3693,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,1865,5550,14882,6273,62,6741,17513,8269,27992,27992,27992,27992,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4277,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,608,5363,15627,5619,64,5097,17510,7216,33136,33136,33136,33136,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4280,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,1826,5772,13179,5356,55,5755,23592,9234,35345,35345,35345,35345,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4282,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,79,5404,10062,4072,60,4907,14334,6561,33397,33397,33397,33397,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4283,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,58,2158,7451,2893,33,2192,5746,2246,13988,13988,13988,13988,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3228,192.168.1.1,53,17,2,135,2,632,60,67,75,10,203,316,429,159,9588,9588,9588,0,2691,2691,2691,0,9916,9916,9916,9916,0,0,0,0,0,2,135,2,632,0,0,0,0,48,40
192.168.1.177,59741,176.31.232.79,443,6,17,1818,12,9134,40,106,394,117,52,761,1500,693,804,154204,409889,199188,67,163942,457368,218458,89230186,82755,176714,1333578,437765,1006009,10954969,42582046,13941468,1,202,1,1014,3,5,0,0,936,640
192.168.1.177,138,192.168.1.255,138,17,2,480,0,0,237,240,243,4,-1,-1,-1,0,1080,1080,1080,0,0,0,0,0,1080,1080,1080,1080,0,0,0,0,0,2,480,0,0,0,0,0,0,48,0
192.168.1.223,3606,192.168.1.193,3222,17,8,2688,0,0,336,336,336,0,-1,-1,-1,0,105560,107850,109844,1972,0,0,0,0,161574091,109651,323552,537454,302502,160926986,160926986,160926986,0,4,1344,0,0,0,0,0,0,168,0
192.168.1.193,3647,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,65,6002,13865,6509,71,7124,14121,7787,32562,32562,32562,32562,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3648,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,64,7415,15444,8498,63,7439,14742,8238,33336,33336,33336,33336,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4204,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,58,6485,15687,7111,58,6066,18024,7965,41632,41632,41632,41632,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4207,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,615,8070,14085,5685,58,7865,28255,11588,50350,50350,50350,50350,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4206,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,1520,14087,42642,15215,70,14595,55220,22620,92244,92244,92244,92244,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4209,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,66,8847,19313,7003,34,8299,32056,12838,53841,53841,53841,53841,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.240,59135,208.75.89.4,123,17,9,684,9,684,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,946268615,147879,147973,148061,62,50048470,118117106,318823781,122117315,1,76,1,76,0,0,0,0,188,180
192.168.1.196,4454,195.222.33.219,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,334588,334588,334588,334588,0,0,0,0,0,1,76,1,76,0,0,0,0,28,20
192.168.1.196,4455,192.168.1.1,53,17,1,58,1,528,58,58,58,0,528,528,528,0,0,0,0,0,0,0,0,0,4265,4265,4265,4265,0,0,0,0,0,1,58,1,528,0,0,0,0,28,20
192.168.1.240,56638,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,145,145,145,0,110,110,110,0,2303,2303,2303,2303,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,57055,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,151,151,151,0,109,109,109,0,2056,2056,2056,2056,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,39970,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,165,165,165,0,116,116,116,0,2534,2534,2534,2534,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.193,4212,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,71,5836,12705,4070,54,5154,14165,5552,35988,35988,35988,35988,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4215,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,79,2601,9028,3336,71,2515,7083,2773,16263,16263,16263,16263,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3664,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,3091,4682,6817,1683,60,4495,9391,5121,19651,19651,19651,19651,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4218,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,137,4093,8497,3230,56,4117,12662,6098,25888,25888,25888,25888,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4220,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,71,3513,7276,2781,71,3238,10097,4042,21769,21769,21769,21769,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3658,192.168.1.249,49152,6,7,566,5,1438,52,80,238,69,52,287,1222,522,74,1479,3720,1552,76,1719,3557,1534,3005551,7951,3975,7951,5622,2997600,2997600,2997600,0,3,283,2,719,1,1,0,0,380,268
192.168.1.223,3607,192.168.1.193,3222,17,8,2688,0,0,336,336,336,0,-1,-1,-1,0,104883,107054,110823,2459,0,0,0,0,146323697,106196,321164,536133,304011,145681368,145681368,145681368,0,4,1344,0,0,0,0,0,0,168,0
192.168.1.166,54272,192.168.1.1,53,17,1,65,1,270,65,65,65,0,270,270,270,0,0,0,0,0,0,0,0,0,284551,284551,284551,284551,0,0,0,0,0,1,65,1,270,0,0,0,0,28,20
192.168.1.166,51847,89.30.121.150,80,6,8,2270,5,558,52,283,1500,499,52,111,317,115,79,167008,338041,157150,56979,223325,279759,110899,1169060,1169060,1169060,1169060,0,0,0,0,0,8,2270,5,558,2,2,0,0,424,268
192.168.1.112,25587,192.168.1.1,53,17,4,256,4,1272,64,64,64,0,318,318,318,0,526,57297,114068,80286,454,57236,114018,80301,506382914,871,57655,114439,80304,506267604,506267604,506267604,0,2,128,2,636,0,0,0,0,88,80
192.168.1.193,3137,192.168.1.249,49152,6,6,506,5,1438,52,84,238,75,52,287,1222,522,704,4244,8645,2921,78,5204,9980,4781,23897,23897,23897,23897,0,0,0,0,0,6,506,5,1438,1,1,0,0,320,268
192.168.1.193,4449,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,78,5140,10062,3936,68,5616,14217,5773,37287,37287,37287,37287,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4450,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,67,4027,11029,5356,34,4026,14856,5840,26233,26233,26233,26233,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4451,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,2295,6641,9780,2659,32,6661,20058,9069,40780,40780,40780,40780,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4453,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,116,5811,19630,7028,66,5505,16505,6907,35590,35590,35590,35590,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3145,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,463,3026,8234,3525,68,3065,6967,3376,13382,13382,13382,13382,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.112,25951,62.210.93.84,25050,6,9,795,9,448,40,88,301,87,40,49,64,10,1008,358334,412059,144391,1111,358307,411195,144342,3168378,3168378,3168378,3168378,0,0,0,0,0,9,795,9,448,5,5,0,0,368,364
192.168.1.143,52634,54.254.214.94,80,6,6,360,5,507,40,60,148,43,40,101,335,130,67,48929,124037,66870,105,61088,121691,69535,363732,363732,363732,363732,0,0,0,0,0,6,360,5,507,1,1,0,0,252,212
192.168.1.223,3608,192.168.1.193,3222,17,3,1008,0,0,336,336,336,0,-1,-1,-1,0,105041,105041,105041,0,0,0,0,0,148198023,0,52520,105041,74275,148092982,148092982,148092982,0,1,504,0,0,0,0,0,0,68,0
192.168.1.249,49404,52.9.90.31,443,6,12,1074,9,3851,52,89,274,71,52,427,1500,612,98,71816,170498,77309,79,76378,222306,105836,789986,789986,789986,789986,0,0,0,0,0,12,1074,9,3851,3,4,0,0,644,476
192.168.1.177,57462,192.168.1.1,53,17,1,62,1,78,62,62,62,0,78,78,78,0,0,0,0,0,0,0,0,0,306,306,306,306,0,0,0,0,0,1,62,1,78,0,0,0,0,28,20
192.168.1.177,38073,192.168.1.1,53,17,1,66,1,66,66,66,66,0,66,66,66,0,0,0,0,0,0,0,0,0,448,448,448,448,0,0,0,0,0,1,66,1,66,0,0,0,0,28,20
192.168.1.177,43656,192.168.1.1,53,17,1,68,1,68,68,68,68,0,68,68,68,0,0,0,0,0,0,0,0,0,302,302,302,302,0,0,0,0,0,1,68,1,68,0,0,0,0,28,20
192.168.1.177,39742,192.168.1.1,53,17,1,64,1,64,64,64,64,0,64,64,64,0,0,0,0,0,0,0,0,0,299,299,299,299,0,0,0,0,0,1,64,1,64,0,0,0,0,28,20
192.168.1.177,35428,192.168.1.1,53,17,1,62,1,134,62,62,62,0,134,134,134,0,0,0,0,0,0,0,0,0,3099,3099,3099,3099,0,0,0,0,0,1,62,1,134,0,0,0,0,28,20
192.168.1.240,35184,192.168.1.1,53,17,1,74,1,312,74,74,74,0,312,312,312,0,0,0,0,0,0,0,0,0,171990,171990,171990,171990,0,0,0,0,0,1,74,1,312,0,0,0,0,28,20
192.168.1.240,48218,8.8.8.8,53,17,1,74,1,90,74,74,74,0,90,90,90,0,0,0,0,0,0,0,0,0,137984,137984,137984,137984,0,0,0,0,0,1,74,1,90,0,0,0,0,28,20
192.168.1.177,137,127.0.0.1,137,17,5,480,0,0,96,96,96,0,-1,-1,-1,0,41,217,716,332,0,0,0,0,869,869,869,869,0,0,0,0,0,5,480,0,0,0,0,0,0,108,0
192.168.1.240,56266,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,176,176,176,0,111,111,111,0,2067,2067,2067,2067,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,35749,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,167,167,167,0,111,111,111,0,2304,2304,2304,2304,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,52686,208.67.220.220,53,17,1,74,1,90,74,74,74,0,90,90,90,0,0,0,0,0,0,0,0,0,1478,1478,1478,1478,0,0,0,0,0,1,74,1,90,0,0,0,0,28,20
192.168.1.240,60578,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,4156,4156,4156,0,3994,3994,3994,0,5881,5881,5881,5881,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.193,4456,192.168.1.223,49153,6,6,516,5,461,52,86,248,79,52,92,245,85,701,2374,5383,1838,67,3244,5796,2862,13838,13838,13838,13838,0,0,0,0,0,6,516,5,461,1,1,0,0,320,268
192.168.1.193,4457,192.168.1.223,49153,6,6,518,5,461,52,86,250,80,52,92,245,85,56,1991,5980,2747,81,2493,4510,1966,11955,11955,11955,11955,0,0,0,0,0,6,518,5,461,1,1,0,0,320,268
192.168.1.193,4459,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,70,8137,17194,6777,31,7949,28404,12592,49786,49786,49786,49786,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3150,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,11466,14738,22402,5146,719,13837,29201,14017,59851,59851,59851,59851,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3151,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,9109,15729,22384,6003,70,14848,33906,17049,63638,63638,63638,63638,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4465,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,63,5075,14211,5791,30,5377,18662,7898,33983,33983,33983,33983,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3156,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,54,7966,21911,9742,64,7880,21176,9998,36131,36131,36131,36131,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4467,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,66,9227,23463,9708,32,8396,32030,12148,56258,56258,56258,56258,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4468,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,66,10651,28661,12446,31,10539,44852,17397,65369,65369,65369,65369,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4470,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,1168,6392,20702,7508,59,6266,23355,9265,39030,39030,39030,39030,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4463,192.168.1.223,49153,6,6,472,5,506,52,78,204,61,52,101,290,105,67,41510,196867,86870,2618,52189,188214,90748,209581,209581,209581,209581,0,0,0,0,0,6,472,5,506,1,1,0,0,320,268
192.168.1.223,3229,192.168.1.193,49154,6,7,691,6,513,52,98,239,78,52,85,245,78,1632,7743,11379,3703,1793,7385,14429,5554,46463,46463,46463,46463,0,0,0,0,0,7,691,6,513,2,1,0,0,372,320
192.168.1.223,3230,192.168.1.193,49154,6,7,699,5,461,52,99,239,80,52,92,245,85,1169,7400,15833,5599,2209,8485,12097,4498,44402,44402,44402,44402,0,0,0,0,0,7,699,5,461,2,1,0,0,372,268
192.168.1.193,4473,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,29,6503,19335,8171,65,6769,18204,8064,43359,43359,43359,43359,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.223,3231,192.168.1.193,49154,6,6,639,6,513,52,106,239,83,52,85,245,78,30,8931,21298,9178,63,10356,19087,8789,55343,55343,55343,55343,0,0,0,0,0,6,639,6,513,2,1,0,0,320,320
192.168.1.223,3232,192.168.1.193,49154,6,7,784,5,461,52,112,277,100,52,92,245,85,1060,9015,17539,7151,1648,10360,21249,9211,54090,54090,54090,54090,0,0,0,0,0,7,784,5,461,2,1,0,0,372,268
192.168.1.193,4472,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,59,9790,18356,7782,32,9182,27120,11417,59942,59942,59942,59942,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4474,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,148,8767,22129,8798,48,8206,29266,11618,53498,53498,53498,53498,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4471,192.168.1.223,49153,6,6,474,5,506,52,79,206,62,52,101,290,105,63,207211,1009842,448716,2881,257416,961946,470230,1036056,1036056,1036056,1036056,0,0,0,0,0,6,474,5,506,1,1,0,0,320,268
192.168.1.223,3233,192.168.1.193,49154,6,7,764,6,513,52,109,257,95,52,85,245,78,66,2042,4377,1712,1000,2279,3972,1162,12979,12979,12979,12979,0,0,0,0,0,7,764,6,513,2,1,0,0,372,320
192.168.1.240,50758,207.171.178.6,123,17,5,380,5,380,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,211301333,143830,143872,143947,44,51058589,52645492,54236504,1736011,1,76,1,76,0,0,0,0,108,100
192.168.1.193,4523,192.168.1.249,49152,6,6,506,5,1438,52,84,238,75,52,287,1222,522,65,7082,14144,6083,68,8948,19496,10182,37446,37446,37446,37446,0,0,0,0,0,6,506,5,1438,1,1,0,0,320,268
192.168.1.193,4524,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,1223,6008,15860,6662,66,5708,14916,6997,25170,25170,25170,25170,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4314,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,66,4587,9906,3720,68,4541,14118,5862,28342,28342,28342,28342,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4316,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,40,7262,18085,7266,30,7511,25285,10688,46789,46789,46789,46789,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4531,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,674,8226,28497,13538,63,8799,27712,12886,36212,36212,36212,36212,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
